PROVINSI,KABUPATEN_KOTA,KECAMATAN,STATUS,KODE_PUM,DESA_KELURAHAN,TANGGAL,KATEGORI,LAKI-LAKI,PEREMPUAN,JUMLAH,RASIO
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072003,SUMBER,11/12/2020,ANGKATAN KERJA,128,274,402,"2,14"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072009,SUMBERJO,19/08/2020,PENDUDUK USIA 18 - 56 TAHUN,1.991,1.939,3.93,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072009,SUMBERJO,19/08/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,390,1.03,1.42,"2,64"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072009,SUMBERJO,19/08/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,627,617,1.244,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072009,SUMBERJO,19/08/2020,ANGKATAN KERJA,2.423,2.38,4.803,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072009,SUMBERJO,19/08/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.604,906,2.51,"0,56"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072009,SUMBERJO,19/08/2020,PENDUDUK USIA 0 - 6 TAHUN,349,276,625,"0,79"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072009,SUMBERJO,06/12/2019,PENDUDUK USIA 56 TAHUN KE ATAS,647,639,1.286,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072011,JEDING,23/09/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,173,170,343,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072011,JEDING,17/12/2020,PENDUDUK USIA 0 - 6 TAHUN,88,70,158,"0,80"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072011,JEDING,17/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,383,286,669,"0,75"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072011,JEDING,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN,1.239,859,2.098,"0,69"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072011,JEDING,23/09/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,170,160,330,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072011,JEDING,23/09/2019,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,77,81,158,"1,05"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072005,SUMBERINGIN,09/02/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.87,1.891,3.761,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072005,SUMBERINGIN,09/02/2020,PENDUDUK USIA 0 - 6 TAHUN,190,161,351,"0,85"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072005,SUMBERINGIN,09/02/2020,PENDUDUK USIA 56 TAHUN KE ATAS,389,436,825,"1,12"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072005,SUMBERINGIN,09/02/2020,PENDUDUK USIA 18 - 56 TAHUN,1.927,1.946,3.873,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072005,SUMBERINGIN,09/02/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,57,55,112,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072005,SUMBERINGIN,09/02/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,588,543,1.131,"0,92"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072005,SUMBERINGIN,09/02/2020,ANGKATAN KERJA,354,310,664,"0,88"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062011,BENDO,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN,1.736,1.721,3.457,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062011,BENDO,16/11/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,164,101,265,"0,62"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062011,BENDO,14/11/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,523,444,967,"0,85"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062011,BENDO,14/11/2018,ANGKATAN KERJA,2.057,2.078,4.135,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062011,BENDO,16/11/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.571,1.618,3.189,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062011,BENDO,14/11/2018,PENDUDUK USIA 0 - 6 TAHUN,258,264,522,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062011,BENDO,14/11/2018,PENDUDUK USIA 56 TAHUN KE ATAS,438,474,912,"1,08"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062010,JATILENGGER,28/02/2018,PENDUDUK USIA 0 - 6 TAHUN,204,182,386,"0,89"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062010,JATILENGGER,28/02/2018,PENDUDUK USIA 56 TAHUN KE ATAS,329,366,695,"1,11"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062010,JATILENGGER,28/02/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.224,1.24,2.464,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062010,JATILENGGER,28/02/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,365,415,780,"1,14"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062009,KAWEDUSAN,21/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.2,700,1.9,"0,58"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062009,KAWEDUSAN,21/12/2020,PENDUDUK USIA 0 - 6 TAHUN,172,1.84,2.012,"10,70"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062009,KAWEDUSAN,21/12/2020,PENDUDUK USIA 18 - 56 TAHUN,1.3,1.304,2.604,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062009,KAWEDUSAN,21/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,100,604,704,"6,04"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062001,DADAPLANGU,18/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.417,1.444,2.861,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062001,DADAPLANGU,14/11/2018,PENDUDUK USIA 0 - 6 TAHUN,132,120,252,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062001,DADAPLANGU,14/11/2018,PENDUDUK USIA 56 TAHUN KE ATAS,573,597,1.17,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062001,DADAPLANGU,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN,1.567,1.569,3.136,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062001,DADAPLANGU,18/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,150,125,275,"0,83"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062001,DADAPLANGU,14/11/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,463,430,893,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062005,KEBONDUREN,15/06/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,3.26,2.518,5.778,"0,77"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062008,POJOK,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.987,983,2.97,"0,49"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062015,KARANGBENDO,14/11/2019,PENDUDUK USIA 0 - 6 TAHUN,261,211,472,"0,81"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062015,KARANGBENDO,14/11/2019,PENDUDUK USIA 56 TAHUN KE ATAS,678,649,1.327,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062015,KARANGBENDO,14/11/2019,PENDUDUK USIA 18 - 56 TAHUN,1.963,1.859,3.822,"0,95"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062015,KARANGBENDO,03/12/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,679,619,1.298,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062015,KARANGBENDO,14/11/2019,ANGKATAN KERJA,51,47,98,"0,92"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062006,BACEM,03/01/2021,PENDUDUK USIA 0 - 6 TAHUN,243,203,446,"0,84"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062006,BACEM,03/01/2021,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,669,591,1.26,"0,88"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062003,GEMBONGAN,30/01/2020,PENDUDUK USIA 18 - 56 TAHUN,4.206,4.055,8.261,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062003,GEMBONGAN,22/01/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,106,160,266,"1,51"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062003,GEMBONGAN,22/01/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,1.21,1.213,2.423,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062003,GEMBONGAN,07/01/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,4.1,3.895,7.995,"0,95"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062003,GEMBONGAN,30/01/2020,PENDUDUK USIA 0 - 6 TAHUN,498,511,1.009,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062003,GEMBONGAN,22/01/2020,PENDUDUK USIA 56 TAHUN KE ATAS,3.048,1.159,4.207,"0,38"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062012,SIDOREJO,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN,3.101,3.502,6.603,"1,13"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062012,SIDOREJO,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,123,243,366,"1,98"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062012,SIDOREJO,17/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,224,297,521,"1,33"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062012,SIDOREJO,17/12/2020,ANGKATAN KERJA,2.858,3.338,6.196,"1,17"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062012,SIDOREJO,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.978,3.259,6.237,"1,09"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062012,SIDOREJO,17/12/2020,PENDUDUK USIA 0 - 6 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,PONGGOK,DESA,3505062012,SIDOREJO,17/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,227,562,789,"2,48"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032015,SELOKAJANG,10/02/2020,PENDUDUK USIA 0 - 6 TAHUN,441,451,892,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032015,SELOKAJANG,10/02/2020,PENDUDUK USIA 56 TAHUN KE ATAS,702,710,1.412,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032015,SELOKAJANG,10/02/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,1.895,1.917,3.812,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032015,SELOKAJANG,10/02/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,996,1.035,2.031,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032016,NGAGLIK,06/01/2021,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,348,400,748,"1,15"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032016,NGAGLIK,06/01/2021,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,764,564,1.328,"0,74"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032016,NGAGLIK,06/01/2021,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,712,746,1.458,"1,05"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032016,NGAGLIK,06/01/2021,PENDUDUK USIA 0 - 6 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032016,NGAGLIK,06/01/2021,PENDUDUK USIA 56 TAHUN KE ATAS,270,340,610,"1,26"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032011,MARON,18/05/2017,PENDUDUK USIA 18 - 56 TAHUN,974,116,1.09,"0,12"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032011,MARON,18/05/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,850,500,1.35,"0,59"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032005,PAKISREJO,14/04/2020,PENDUDUK USIA 18 - 56 TAHUN,1.13,1.106,2.236,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032005,PAKISREJO,14/04/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,178,148,326,"0,83"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032005,PAKISREJO,14/04/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,313,277,590,"0,89"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032005,PAKISREJO,14/04/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,952,958,1.91,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032005,PAKISREJO,14/04/2020,PENDUDUK USIA 0 - 6 TAHUN,134,133,267,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032005,PAKISREJO,14/04/2020,PENDUDUK USIA 56 TAHUN KE ATAS,296,274,570,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032001,KARANGGAYAM,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.93,1.352,3.282,"0,70"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032001,KARANGGAYAM,14/11/2018,PENDUDUK USIA 0 - 6 TAHUN,155,146,301,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032001,KARANGGAYAM,14/11/2018,PENDUDUK USIA 56 TAHUN KE ATAS,435,497,932,"1,14"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032001,KARANGGAYAM,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,780,860,1.64,"1,10"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032001,KARANGGAYAM,14/11/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,125,217,342,"1,74"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032003,KERJEN,15/11/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,711,383,1.094,"0,54"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032003,KERJEN,15/11/2019,PENDUDUK USIA 0 - 6 TAHUN,98,116,214,"1,18"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032003,KERJEN,15/11/2019,PENDUDUK USIA 56 TAHUN KE ATAS,270,252,522,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032003,KERJEN,15/11/2019,PENDUDUK USIA 18 - 56 TAHUN,829,804,1.633,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032003,KERJEN,15/11/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,118,421,539,"3,57"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032003,KERJEN,15/11/2019,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,248,254,502,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032003,KERJEN,14/11/2019,ANGKATAN KERJA,711,383,1.094,"0,54"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032008,WONOREJO,18/06/2020,PENDUDUK USIA 18 - 56 TAHUN,914,916,1.83,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032008,WONOREJO,18/06/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,42,24,66,"0,57"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032008,WONOREJO,18/06/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,311,252,563,"0,81"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032008,WONOREJO,29/10/2013,ANGKATAN KERJA,300,400,700,"1,33"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032008,WONOREJO,18/06/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,712,421,1.133,"0,59"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032008,WONOREJO,18/06/2020,PENDUDUK USIA 0 - 6 TAHUN,145,135,280,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032008,WONOREJO,18/06/2020,PENDUDUK USIA 56 TAHUN KE ATAS,312,322,634,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505200009,KAUMAN,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505200009,KAUMAN,17/10/2017,PENDUDUK USIA 18 - 56 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032013,KANDANGAN,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.124,1.068,2.192,"0,95"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032013,KANDANGAN,29/06/2020,PENDUDUK USIA 0 - 6 TAHUN,175,167,342,"0,95"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032013,KANDANGAN,14/11/2018,PENDUDUK USIA 56 TAHUN KE ATAS,313,342,655,"1,09"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032013,KANDANGAN,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN,1.227,1.138,2.365,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032013,KANDANGAN,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,103,70,173,"0,68"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032013,KANDANGAN,14/11/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,424,366,790,"0,86"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032013,KANDANGAN,14/11/2018,ANGKATAN KERJA,1.33,1.208,2.538,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032014,KENDALREJO,06/02/2020,PENDUDUK USIA 18 - 56 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032014,KENDALREJO,06/02/2020,PENDUDUK USIA 0 - 6 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032014,KENDALREJO,06/02/2020,PENDUDUK USIA 56 TAHUN KE ATAS,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032014,KENDALREJO,06/02/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032014,KENDALREJO,06/02/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032014,KENDALREJO,06/02/2020,ANGKATAN KERJA,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031009,DANDONG,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN,1.007,1.039,2.046,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031009,DANDONG,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,653,759,1.412,"1,16"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031009,DANDONG,17/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,274,300,574,"1,09"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031009,DANDONG,17/12/2020,ANGKATAN KERJA,113,69,182,"0,61"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031009,DANDONG,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,576,516,1.092,"0,90"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031009,DANDONG,17/12/2020,PENDUDUK USIA 0 - 6 TAHUN,131,130,261,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031009,DANDONG,17/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,452,493,945,"1,09"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032012,BAGELENAN,04/09/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.067,1.085,2.152,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032012,BAGELENAN,04/09/2020,PENDUDUK USIA 0 - 6 TAHUN,161,140,301,"0,87"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032012,BAGELENAN,04/09/2020,PENDUDUK USIA 18 - 56 TAHUN,1.171,1.154,2.325,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032012,BAGELENAN,04/09/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,104,69,173,"0,66"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032012,BAGELENAN,04/09/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,347,274,621,"0,79"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031007,SRENGAT,15/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.015,2.695,4.71,"1,34"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031004,TOGOGAN,25/08/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,310,315,625,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031004,TOGOGAN,25/08/2020,PENDUDUK USIA 0 - 6 TAHUN,95,99,194,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031004,TOGOGAN,25/08/2020,PENDUDUK USIA 56 TAHUN KE ATAS,260,251,511,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031004,TOGOGAN,25/08/2020,PENDUDUK USIA 18 - 56 TAHUN,600,575,1.175,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031004,TOGOGAN,25/08/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,210,215,425,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031004,TOGOGAN,25/08/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,210,215,425,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,KELURAHAN,3505031004,TOGOGAN,25/08/2020,ANGKATAN KERJA,190,201,391,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032002,DERMOJAYAN,06/05/2020,PENDUDUK USIA 18 - 56 TAHUN,1.193,1.167,2.36,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032002,DERMOJAYAN,06/05/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,32,571,603,"17,84"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032002,DERMOJAYAN,06/05/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,202,206,408,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032002,DERMOJAYAN,06/05/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.156,596,1.752,"0,52"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032002,DERMOJAYAN,06/05/2020,PENDUDUK USIA 0 - 6 TAHUN,178,157,335,"0,88"
JAWA TIMUR,KABUPATEN BLITAR,SRENGAT,DESA,3505032002,DERMOJAYAN,06/05/2020,PENDUDUK USIA 56 TAHUN KE ATAS,329,346,675,"1,05"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012009,GANDEKAN,14/12/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,35,37,72,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012009,GANDEKAN,14/10/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,592,577,1.169,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012009,GANDEKAN,14/12/2018,ANGKATAN KERJA,680,687,1.367,"1,01"
